#{"t_start": 1680089088.2224274, "env_id": null}
r,l,t
-79.96101,33,0.696222
-76.0849,33,0.697219
-72.59898,40,0.941562
-69.36725,41,0.976469
-67.90646,43,1.048275
-65.50955,45,1.11709
-64.30031,48,1.238763
-61.36698,55,1.548929
-25.980719,61,1.753382
-50.76953,61,1.753382
-49.109303,64,1.847129
-75.70687,33,2.322851
-42.141068,80,2.395655
5.26391,80,2.396652
-69.42819,48,2.42757
-55.29481,85,2.547247
-14.048582,93,2.783612
-80.57759,53,2.820513
-76.996284,31,3.310199
-43.60824,72,3.424892
-29.698025,68,3.587454
-66.54105,36,3.588453
-27.35422,122,3.817836
-49.297955,68,3.850746
-26.43975,81,3.892633
-66.387505,44,3.948484
-27.157305,84,4.597739
-29.180428,81,4.597739
-8.174184,119,4.836099
-27.988504,94,4.929847
-66.49174,49,5.5422
-29.572763,94,5.741667
-52.085426,65,5.974042
-53.032185,73,6.056819
-53.77838,57,6.525559
-37.291336,80,6.563457
-39.223297,57,6.918504
-37.029068,90,7.047158
8.334311,106,7.341368
-3.2091613,140,7.770216
-35.42832,94,7.943749
24.005047,152,8.838346
-31.357882,88,8.935085
19.705706,162,9.062742
-45.814728,72,9.184416
-98.27324,46,9.342991
131.31168,199,9.751892
-30.11904,86,10.310391
-10.515937,107,10.349286
1.4168345,129,10.569694
-68.919525,63,11.136175
199.97734,250,11.136175
23.853798,142,11.180056
-0.5599541,120,11.232914
13.4633045,167,11.572999
-32.2504,127,11.669739
-4.3451777,96,12.48455
-33.204113,57,12.690995
-5.5866003,111,13.33327
-62.61576,52,13.414053
108.11064,234,13.499823
16.108408,119,13.996487
-48.614697,69,14.034538
-81.951935,113,14.191117
-23.334867,103,14.380608
20.976265,175,14.486325
-43.75891,76,14.617971
-50.201958,49,14.98299
-7.301212,108,15.190433
-40.732716,108,15.190433
-39.061497,165,15.24329
-15.214943,107,15.449736
-2.5574808,140,15.700063
-59.57794,57,15.737961
-85.196625,36,16.035163
-3.045351,88,16.183764
-60.50199,55,16.220665
-49.702946,69,16.514874
-31.335274,73,16.544793
-18.60571,101,16.642533
-11.747438,94,16.799111
-57.266743,60,16.94472
-55.01837,61,16.973641
-79.719246,28,17.000569
-84.94885,35,17.064398
25.561152,146,17.184076
-34.7714,136,18.153472
-3.321605,97,18.243231
-33.99603,82,18.544421
-15.290362,190,18.572347
-52.020905,61,18.691028
-39.750862,79,18.774802
-20.41146,127,18.889494
-38.00629,112,18.951328
-14.374552,115,19.012165
-66.65365,67,19.07699
-32.846203,89,19.159769
-25.299055,79,19.239554
-69.42489,41,19.322332
-32.97029,100,19.634493
-17.465975,105,19.908757
14.389792,113,20.237749
69.150536,151,20.768324
-26.941656,99,21.008678
-44.345684,77,21.039596
-40.305367,88,21.039596
-30.076574,90,21.067522
-38.82826,88,21.229086
-69.0926,95,21.5961
-35.367195,85,21.5961
-31.692545,68,21.800551
-34.48251,89,21.800551
-26.789726,101,21.878341
-48.553432,103,22.040905
16.605207,127,22.308187
-44.25856,79,22.528594
44.91213,128,22.697142
-46.99443,51,22.802857
-9.163848,115,23.052188
-53.37156,68,23.190814
-30.358028,67,23.190814
-33.90632,80,23.597721
-52.633068,68,23.858023
-84.36835,39,24.176168
-25.15183,112,24.383611
-66.27485,54,25.020898
-23.072756,87,25.020898
-40.353123,96,25.050818
-13.783286,104,25.285189
18.347942,135,25.38492
-9.636331,106,25.445758
-5.872538,94,25.471687
-34.359116,75,25.52654
-34.71186,86,25.964363
-23.043118,106,26.164826
-19.801323,115,26.272536
22.40857,150,26.412161
-14.395267,82,26.412161
-56.97314,53,27.020525
-9.654435,87,27.090338
-51.325836,59,27.416462
-43.939445,77,27.467325
-23.970198,104,27.548109
-47.69454,71,27.821376
-60.96503,56,27.905149
-30.564579,87,27.905149
-67.193596,46,28.144506
-42.294605,85,28.144506
-44.402245,85,28.352946
28.197483,142,28.395831
3.277463,102,28.484593
-83.66889,61,28.568368
-77.28975,43,28.727939
1.9115397,72,29.164764
-22.168982,83,29.235575
-74.649864,47,29.268487
-67.183846,45,29.539759
-45.417923,58,29.664424
-69.75309,42,29.884831
-65.58626,49,30.323707
-50.294823,74,30.323707
-50.48094,69,30.461338
-34.7781,90,30.462337
-36.759537,64,30.491257
-72.30851,38,30.59099
-71.03074,56,30.695709
-44.673557,72,30.770507
-47.362236,73,31.049757
-30.484137,88,31.206336
-56.911747,70,31.746884
-41.509228,90,31.810715
-52.84988,65,31.936375
-50.478317,55,31.979259
-49.902077,57,32.531775
-57.342075,59,32.58962
-54.786976,96,32.665417
-33.12154,87,32.796065
-55.503815,58,32.863883
-42.779404,71,33.022457
-59.91868,55,33.503165
-45.03215,85,33.544057
-60.041023,60,33.905086
-25.325169,98,34.057676
-14.728678,110,34.098567
14.50718,91,34.098567
-44.398876,68,34.14145
-69.76894,41,34.183339
-11.365967,82,34.464583
-5.7812185,123,34.529408
-44.499706,71,34.82661
-86.78537,55,35.338236
-24.559387,87,35.599534
-62.24939,54,35.852852
31.665667,149,36.096201
-39.51442,102,36.282697
-14.015654,115,36.353508
8.92013,120,36.463212
-71.15789,37,36.528039
-55.925797,77,36.565937
-34.907356,95,36.597851
-37.320866,78,36.637744
-10.80488,87,36.735481
-38.82698,77,36.958881
-73.25326,69,37.057616
-20.035227,97,37.277026
-19.479387,91,37.473499
-48.312244,70,37.862455
-55.81035,61,38.294295
64.418816,130,38.388041
-36.540524,83,38.57853
-46.83722,61,38.658315
-66.93671,46,38.84282
-20.923115,84,38.905651
-35.846584,69,39.057244
-45.284348,79,39.12606
-47.166843,72,39.432237
-76.48949,48,39.562885
-3.684038,97,39.698522
-77.12993,32,39.774317
-26.311583,79,39.821191
7.3007545,96,39.933889
-20.812841,101,40.055561
-34.840588,85,40.537269
-53.50319,58,40.848431
-61.800274,53,40.915252
32.505207,130,41.156603
-33.95566,87,41.536582
-38.07619,95,41.682192
-38.965733,85,42.615684
-39.117393,82,42.695469
8.1885,115,42.993668
16.624565,118,43.032564
26.357409,124,43.033561
-33.462055,105,43.221056
-20.418106,122,43.568125
-77.64979,31,43.908214
-23.675335,86,44.118911
-37.401325,100,44.149827
-15.05293,115,44.318374
29.303442,125,44.393173
-58.280888,59,44.481935
37.320595,158,44.73326
-29.85498,91,45.303728
62.456142,186,45.303728
49.79248,177,45.431385
20.586302,162,45.731579
-45.833733,66,45.819342
-46.788944,63,45.965948
32.827335,148,46.05471
-57.974953,69,46.116545
6.73157,106,46.116545
-19.941149,126,46.813671
10.76037,133,46.848577
-18.03408,93,46.967258
-31.607077,96,47.183677
-13.369835,88,47.183677
6.8885922,127,47.183677
-40.893383,68,47.213598
-29.62739,71,47.720235
-55.727814,62,47.825951
-29.585154,105,48.252804
-53.126255,81,48.369491
1.0330644,108,48.450274
-60.79397,55,48.769415
-25.371471,99,48.827262
-30.432655,104,48.882113
42.288387,160,48.914028
-57.44182,65,49.018748
-54.33812,73,49.232174
-26.383034,98,49.548324
-8.330445,106,49.80264
19.95658,144,49.830566
-24.532179,107,49.952238
23.166975,102,50.049976
-54.5523,48,50.158684
-52.40563,65,50.19359
-36.61362,94,50.362818
-63.782192,52,50.468533
-45.29775,84,50.623119
-69.91751,43,50.802635
-32.02475,74,50.858487
